Lat,Date,Day_length,yday,mating,mday_len
22,10/14/11,11.696106,287,0,NA
23,10/14/11,11.67546763,287,0,NA
33,10/14/11,11.45049751,287,0,NA
34,10/14/11,11.42559419,287,0,NA
16,10/14/11,11.8151828,287,0,NA
35,10/14/11,11.40013297,287,0,NA
36,10/14/11,11.37407711,287,0,NA
29,10/14/11,11.54518772,287,0,NA
39,10/14/11,11.29193324,287,0,NA
38,10/14/11,11.32002108,287,0,NA
37,10/14/11,11.34738723,287,0,NA
30,10/14/11,11.52219309,287,0,NA
32,10/14/11,11.4748773,287,0,NA
18,10/15/11,11.7599131,288,0,NA
19,10/15/11,11.73920482,288,1,11.73920482
43,10/15/11,11.12389113,288,0,NA
24,10/15/11,11.63207057,288,0,NA
21,10/15/11,11.69712326,288,0,NA
31,10/15/11,11.46835183,288,0,NA
60,10/15/11,10.30175044,288,0,NA
61,10/15/11,10.22753386,288,0,NA
62,10/15/11,10.14837824,288,0,NA
57,10/15/11,10.49947052,288,0,NA
56,10/15/11,10.55834642,288,0,NA
59,10/15/11,10.37153033,288,0,NA
55,10/15/11,10.61423244,288,0,NA
53,10/15/11,10.71804918,288,0,NA
64,10/15/11,9.972828921,288,0,NA
65,10/15/11,9.874965164,288,0,NA
68,10/15/11,9.529136673,288,0,NA
42,10/15/11,11.15705344,288,0,NA
48,10/15/11,10.94041729,288,0,NA
22,10/15/11,11.67571504,288,0,NA
23,10/15/11,11.65403731,288,0,NA
33,10/15/11,11.41760407,288,0,NA
34,10/15/11,11.39141735,288,0,NA
16,10/15/11,11.80074689,288,0,NA
35,10/15/11,11.36464112,288,0,NA
36,10/15/11,11.33723656,288,0,NA
29,10/15/11,11.51714831,288,0,NA
39,10/15/11,11.25082155,288,0,NA
38,10/15/11,11.2803731,288,0,NA
37,10/15/11,11.3091621,288,0,NA
30,10/15/11,11.49297875,288,0,NA
32,10/15/11,11.44323756,288,0,NA
18,10/16/11,11.74359721,289,1,11.74359721
19,10/16/11,11.72190665,289,0,NA
43,10/16/11,11.07658459,289,0,NA
24,10/16/11,11.60966041,289,0,NA
21,10/16/11,11.67782314,289,0,NA
31,10/16/11,11.43803435,289,0,NA
60,10/16/11,10.21211065,289,0,NA
61,10/16/11,10.13394427,289,0,NA
62,10/16/11,10.05055027,289,0,NA
57,10/16/11,10.42024419,289,0,NA
56,10/16/11,10.48219138,289,0,NA
59,10/16/11,10.28558351,289,0,NA
55,10/16/11,10.54098052,289,0,NA
53,10/16/11,10.65015925,289,0,NA
64,10/16/11,9.865502203,289,0,NA
65,10/16/11,9.762280932,289,0,NA
68,10/16/11,9.397129086,289,0,NA
42,10/16/11,11.11140223,289,0,NA
48,10/16/11,10.88387951,289,0,NA
22,10/16/11,11.65539348,289,0,NA
23,10/16/11,11.6326794,289,0,NA
33,10/16/11,11.38481294,289,0,NA
34,10/16/11,11.3573457,289,0,NA
16,10/16/11,11.78636233,289,0,NA
35,10/16/11,11.32925728,289,0,NA
36,10/16/11,11.30050682,289,0,NA
29,10/16/11,11.48919941,289,0,NA
39,10/16/11,11.20982857,289,0,NA
38,10/16/11,11.24084127,289,0,NA
37,10/16/11,11.27105049,289,0,NA
30,10/16/11,11.46385789,289,0,NA
32,10/16/11,11.41169723,289,0,NA
18,10/17/11,11.72734223,290,0,NA
19,10/17/11,11.70467261,290,0,NA
43,10/17/11,11.0294148,290,0,NA
24,10/17/11,11.58733054,290,0,NA
21,10/17/11,11.6585936,290,0,NA
31,10/17/11,11.40781974,290,0,NA
60,10/17/11,10.12254439,290,0,NA
61,10/17/11,10.04040737,290,0,NA
62,10/17/11,9.952749162,290,0,NA
57,10/17/11,10.34113238,290,0,NA
56,10/17/11,10.40615932,290,0,NA
59,10/17/11,10.19972701,290,0,NA
55,10/17/11,10.46785819,290,0,NA
53,10/17/11,10.58240773,290,0,NA
64,10/17/11,9.758130524,290,0,NA
65,10/17/11,9.64950217,290,0,NA
68,10/17/11,9.264787782,290,0,NA
42,10/17/11,11.06588555,290,0,NA
48,10/17/11,10.82748556,290,0,NA
22,10/17/11,11.63514573,290,0,NA
23,10/17/11,11.61139854,290,0,NA
33,10/17/11,11.35213098,290,0,NA
34,10/17/11,11.32338632,290,0,NA
16,10/17/11,11.77203228,290,0,NA
35,10/17/11,11.29398878,290,0,NA
36,10/17/11,11.26389542,290,0,NA
29,10/17/11,11.46134697,290,0,NA
39,10/17/11,11.16896252,290,0,NA
38,10/17/11,11.2014336,290,0,NA
37,10/17/11,11.23306017,290,0,NA
30,10/17/11,11.43483671,290,0,NA
32,10/17/11,11.38026292,290,0,NA
18,10/18/11,11.71115183,291,0,NA
19,10/18/11,11.68750657,291,0,NA
43,10/18/11,10.9823912,291,0,NA
24,10/18/11,11.56508594,291,0,NA
21,10/18/11,11.63943896,291,0,NA
31,10/18/11,11.37771457,291,0,NA
60,10/18/11,10.03306078,291,0,NA
61,10/18/11,9.946931358,291,0,NA
62,10/18/11,9.854981865,291,0,NA
57,10/18/11,10.26214571,291,0,NA
56,10/18/11,10.33026112,291,0,NA
59,10/18/11,10.11397061,291,0,NA
55,10/18/11,10.39487647,291,0,NA
53,10/18/11,10.51480569,291,0,NA
64,10/18/11,9.650717019,291,0,NA
65,10/18/11,9.536629144,291,0,NA
68,10/18/11,9.13209725,291,0,NA
42,10/18/11,11.02051262,291,0,NA
48,10/18/11,10.77124591,291,0,NA
22,10/18/11,11.61497633,291,0,NA
23,10/18/11,11.59019949,291,0,NA
33,10/18/11,11.31956525,291,0,NA
34,10/18/11,11.28954651,291,0,NA
16,10/18/11,11.75775996,291,0,NA
35,10/18/11,11.25884316,291,0,NA
36,10/18/11,11.22741014,291,0,NA
29,10/18/11,11.43359711,291,0,NA
39,10/18/11,11.12823191,291,0,NA
38,10/18/11,11.16215835,291,0,NA
37,10/18/11,11.19519916,291,0,NA
30,10/18/11,11.40592154,291,0,NA
32,10/18/11,11.34894146,291,0,NA
18,10/19/11,11.69502976,292,0,NA
19,10/19/11,11.67041253,292,0,NA
43,10/19/11,10.93552357,292,0,NA
24,10/19/11,11.54293173,292,0,NA
21,10/19/11,11.62036364,292,0,NA
31,10/19/11,11.34772564,292,0,NA
60,10/19/11,9.943669667,292,0,NA
61,10/19/11,9.853525173,292,0,NA
62,10/19/11,9.757256092,292,0,NA
57,10/19/11,10.1832955,292,0,NA
56,10/19/11,10.25450829,292,0,NA
59,10/19/11,10.02832484,292,0,NA
55,10/19/11,10.32204698,292,0,NA
53,10/19/11,10.44736473,292,0,NA
64,10/19/11,9.543265557,292,0,NA
65,10/19/11,9.423662788,292,0,NA
68,10/19/11,8.999041971,292,0,NA
42,10/19/11,10.97529297,292,0,NA
48,10/19/11,10.71517147,292,0,NA
22,10/19/11,11.59488994,292,0,NA
23,10/19/11,11.56908713,292,0,NA
33,10/19/11,11.28712303,292,0,NA
34,10/19/11,11.25583381,292,0,NA
16,10/19/11,11.7435487,292,0,NA
35,10/19/11,11.22382819,292,0,NA
36,10/19/11,11.19105902,292,0,NA
29,10/19/11,11.40595614,292,0,NA
39,10/19/11,11.08764552,292,0,NA
38,10/19/11,11.12302405,292,0,NA
37,10/19/11,11.15747573,292,0,NA
30,10/19/11,11.37711895,292,0,NA
32,10/19/11,11.31773989,292,0,NA
18,10/20/11,11.67897989,293,0,NA
19,10/20/11,11.65339456,293,0,NA
43,10/20/11,10.88882204,293,0,NA
24,10/20/11,11.52087318,293,0,NA
21,10/20/11,11.6013722,293,0,NA
31,10/20/11,11.31785994,293,0,NA
60,10/20/11,9.854381701,293,0,NA
61,10/20/11,9.76019857,293,0,NA
62,10/20/11,9.659580378,293,0,NA
57,10/20/11,10.10459375,293,0,NA
56,10/20/11,10.17891301,293,0,NA
59,10/20/11,9.942800979,293,0,NA
55,10/20/11,10.24938196,293,0,NA
53,10/20/11,10.38009705,293,0,NA
64,10/20/11,9.435780791,293,0,NA
65,10/20/11,9.310604749,293,0,NA
68,10/20/11,8.865606405,293,0,NA
42,10/20/11,10.93023646,293,0,NA
48,10/20/11,10.65927361,293,0,NA
22,10/20/11,11.57489134,293,0,NA
23,10/20/11,11.5480665,293,0,NA
33,10/20/11,11.25481182,293,0,NA
34,10/20/11,11.22225597,293,0,NA
16,10/20/11,11.7294019,293,0,NA
35,10/20/11,11.18895189,293,0,NA
36,10/20/11,11.15485032,293,0,NA
29,10/20/11,11.37843054,293,0,NA
39,10/20/11,11.04721242,293,0,NA
38,10/20/11,11.0840395,293,0,NA
37,10/20/11,11.11989844,293,0,NA
30,10/20/11,11.34843566,293,0,NA
32,10/20/11,11.28666545,293,0,NA
18,10/21/11,11.66300616,294,1,11.66300616
19,10/21/11,11.63645686,294,0,NA
43,10/21/11,10.8422971,294,0,NA
24,10/21/11,11.49891568,294,0,NA
21,10/21/11,11.58246932,294,0,NA
31,10/21/11,11.28812466,294,0,NA
60,10/21/11,9.765208352,294,0,NA
61,10/21/11,9.666962154,294,0,NA
62,10/21/11,9.561964122,294,0,NA
57,10/21/11,10.02605321,294,0,NA
56,10/21/11,10.10348815,294,0,NA
59,10/21/11,9.857411107,294,0,NA
55,10/21/11,10.17689433,294,0,NA
53,10/21/11,10.31301544,294,0,NA
64,10/21/11,9.328268204,294,0,NA
65,10/21/11,9.197457438,294,0,NA
68,10/21/11,8.73177498,294,0,NA
42,10/21/11,10.88535333,294,0,NA
48,10/21/11,10.60356415,294,0,NA
22,10/21/11,11.55498545,294,0,NA
23,10/21/11,11.52714275,294,0,NA
33,10/21/11,11.22263935,294,0,NA
34,10/21/11,11.18882099,294,0,NA
16,10/21/11,11.71532304,294,0,NA
35,10/21/11,11.15422254,294,0,NA
36,10/21/11,11.11879261,294,0,NA
29,10/21/11,11.35102697,294,0,NA
39,10/21/11,11.00694199,294,0,NA
38,10/21/11,11.04521382,294,0,NA
37,10/21/11,11.08247611,294,0,NA
30,10/21/11,11.3198786,294,0,NA
32,10/21/11,11.25572561,294,0,NA
18,10/22/11,11.64711265,295,1,11.64711265
19,10/22/11,11.61960374,295,0,NA
43,10/22/11,10.79595965,295,0,NA
24,10/22/11,11.4770648,295,0,NA
21,10/22/11,11.56365978,295,0,NA
31,10/22/11,11.2585272,295,0,NA
60,10/22/11,9.676161965,295,0,NA
61,10/22/11,9.573827429,295,0,NA
62,10/22/11,9.464417639,295,0,NA
57,10/22/11,9.947687393,295,0,NA
56,10/22/11,10.02824731,295,0,NA
59,10/22/11,9.772168141,295,0,NA
55,10/22/11,10.1045977,295,0,NA
53,10/22/11,10.24613333,295,0,NA
64,10/22/11,9.220734168,295,0,NA
65,10/22/11,9.084224075,295,0,NA
68,10/22/11,8.597532072,295,0,NA
42,10/22/11,10.84065415,295,0,NA
48,10/22/11,10.54805541,295,0,NA
22,10/22/11,11.53517732,295,0,NA
23,10/22/11,11.50632117,295,0,NA
33,10/22/11,11.19061358,295,0,NA
34,10/22/11,11.15553712,295,0,NA
16,10/22/11,11.70131571,295,0,NA
35,10/22/11,11.11964865,295,0,NA
36,10/22/11,11.08289469,295,0,NA
29,10/22/11,11.32375231,295,0,NA
39,10/22/11,10.96684393,295,0,NA
38,10/22/11,11.00655639,295,0,NA
37,10/22/11,11.04521783,295,0,NA
30,10/22/11,11.29145491,295,0,NA
32,10/22/11,11.22492803,295,0,NA
18,10/23/11,11.63130351,296,0,NA
19,10/23/11,11.60283962,296,0,NA
43,10/23/11,10.74982093,296,0,NA
24,10/23/11,11.45532624,296,0,NA
21,10/23/11,11.54494853,296,0,NA
31,10/23/11,11.22907519,296,0,NA
60,10/23/11,9.587255801,296,0,NA
61,10/23/11,9.480806847,296,0,NA
62,10/23/11,9.36695221,296,0,NA
57,10/23/11,9.869510602,296,0,NA
56,10/23/11,9.953204882,296,0,NA
59,10/23/11,9.687085881,296,0,NA
55,10/23/11,10.03250641,296,0,NA
53,10/23/11,10.17946479,296,0,NA
64,10/23/11,9.113185993,296,0,NA
65,10/23/11,8.970908747,296,0,NA
68,10/23/11,8.462861987,296,0,NA
42,10/23/11,10.79614987,296,0,NA
48,10/23/11,10.49276019,296,0,NA
22,10/23/11,11.51547214,296,1,11.51547214
23,10/23/11,11.48560722,296,0,NA
33,10/23/11,11.15874272,296,0,NA
34,10/23/11,11.12241284,296,0,NA
16,10/23/11,11.68738358,296,0,NA
35,10/23/11,11.08523903,296,0,NA
36,10/23/11,11.04716566,296,0,NA
29,10/23/11,11.29661361,296,0,NA
39,10/23/11,10.92692824,296,0,NA
38,10/23/11,10.96807692,296,0,NA
37,10/23/11,11.00813301,296,0,NA
30,10/23/11,11.26317193,296,0,NA
32,10/23/11,11.19428064,296,0,NA
18,10/24/11,11.61558304,297,0,NA
19,10/24/11,11.58616903,297,0,NA
43,10/24/11,10.70389263,297,0,NA
24,10/24/11,11.43370586,297,0,NA
21,10/24/11,11.52634061,297,0,NA
31,10/24/11,11.19977649,297,0,NA
60,10/24/11,9.498504083,297,0,NA
61,10/24/11,9.387913857,297,0,NA
62,10/24/11,9.269580135,297,0,NA
57,10/24/11,9.79153799,297,0,NA
56,10/24/11,9.878376016,297,0,NA
59,10/24/11,9.602179053,297,0,NA
55,10/24/11,9.960635549,297,0,NA
53,10/24/11,10.11302456,297,0,NA
64,10/24/11,9.005631986,297,0,NA
65,10/24/11,8.857516458,297,0,NA
68,10/24/11,8.327748944,297,0,NA
42,10/24/11,10.75185183,297,0,NA
48,10/24/11,10.43769185,297,0,NA
22,10/24/11,11.49587522,297,0,NA
23,10/24/11,11.46500649,297,1,11.46500649
33,10/24/11,11.1270352,297,0,NA
34,10/24/11,11.08945691,297,0,NA
16,10/24/11,11.67353042,297,0,NA
35,10/24/11,11.05100273,297,0,NA
36,10/24/11,11.01161489,297,0,NA
29,10/24/11,11.26961815,297,0,NA
39,10/24/11,10.88720527,297,0,NA
38,10/24/11,10.92978541,297,0,NA
37,10/24/11,10.97123134,297,0,NA
30,10/24/11,11.23503722,297,0,NA
32,10/24/11,11.16379158,297,0,NA
18,10/25/11,11.59995562,298,0,NA
19,10/25/11,11.56959663,298,0,NA
43,10/25/11,10.65818682,298,0,NA
24,10/25/11,11.41220969,298,0,NA
21,10/25/11,11.50784122,298,0,NA
31,10/25/11,11.17063916,298,0,NA
60,10/25/11,9.409922049,298,0,NA
61,10/25/11,9.295162958,298,0,NA
62,10/25/11,9.172314795,298,0,NA
57,10/25/11,9.713785582,298,0,NA
56,10/25/11,9.803776709,298,0,NA
59,10/25/11,9.517463347,298,0,NA
55,10/25/11,9.889000994,298,0,NA
53,10/25/11,10.04682811,298,0,NA
64,10/25/11,8.898081518,298,0,NA
65,10/25/11,8.744053194,298,0,NA
68,10/25/11,8.192177046,298,0,NA
42,10/25/11,10.70777174,298,0,NA
48,10/25/11,10.38286424,298,0,NA
22,10/25/11,11.47639204,298,0,NA
23,10/25/11,11.44452471,298,0,NA
33,10/25/11,11.09549974,298,0,NA
34,10/25/11,11.05667835,298,0,NA
16,10/25/11,11.65976009,298,0,NA
35,10/25/11,11.0169491,298,0,NA
36,10/25/11,10.97625204,298,0,NA
29,10/25/11,11.24277338,298,0,NA
39,10/25/11,10.84768568,298,0,NA
38,10/25/11,10.89169222,298,0,NA
37,10/25/11,10.93452282,298,0,NA
30,10/25/11,11.20705854,298,0,NA
32,10/25/11,11.13346923,298,0,NA
18,10/26/11,11.58442574,299,1,11.58442574
19,10/26/11,11.55312718,299,0,NA
43,10/26/11,10.612716,299,0,NA
24,10/26/11,11.3908439,299,0,NA
21,10/26/11,11.48945568,299,0,NA
31,10/26/11,11.14167152,299,0,NA
60,10/26/11,9.321525995,299,0,NA
61,10/26/11,9.202569751,299,0,NA
62,10/26/11,9.075170704,299,0,NA
57,10/26/11,9.636270312,299,0,NA
56,10/26/11,9.729423815,299,0,NA
59,10/26/11,9.432955464,299,0,NA
55,10/26/11,9.817619431,299,0,NA
53,10/26/11,9.980891597,299,0,NA
64,10/26/11,8.790545083,299,0,NA
65,10/26/11,8.630525986,299,0,NA
68,10/26/11,8.056130257,299,0,NA
42,10/26/11,10.66392173,299,0,NA
48,10/26/11,10.32829177,299,0,NA
22,10/26/11,11.4570282,299,0,NA
23,10/26/11,11.42416779,299,0,NA
33,10/26/11,11.06414528,299,0,NA
34,10/26/11,11.02408645,299,0,NA
16,10/26/11,11.64607656,299,0,NA
35,10/26/11,10.98308776,299,0,NA
36,10/26/11,10.9410871,299,0,NA
29,10/26/11,11.216087,299,0,NA
39,10/26/11,10.80838052,299,0,NA
38,10/26/11,10.85380801,299,0,NA
37,10/26/11,10.89801776,299,0,NA
30,10/26/11,11.17924389,299,0,NA
32,10/26/11,11.10332224,299,0,NA
18,10/27/11,11.56899803,300,0,NA
19,10/27/11,11.5367656,300,0,NA
43,10/27/11,10.56749311,300,0,NA
24,10/27/11,11.36961485,300,0,NA
21,10/27/11,11.47118948,300,0,NA
31,10/27/11,11.1128821,300,0,NA
60,10/27/11,9.233333326,300,0,NA
61,10/27/11,9.110150997,300,0,NA
62,10/27/11,8.978163571,300,0,NA
57,10/27/11,9.559010057,300,0,NA
56,10/27/11,9.65533508,300,0,NA
59,10/27/11,9.348673164,300,0,NA
55,10/27/11,9.746508388,300,0,NA
53,10/27/11,9.915231957,300,0,NA
64,10/27/11,8.683034368,300,0,NA
65,10/27/11,8.516942972,300,0,NA
68,10/27/11,7.919592367,300,0,NA
42,10/27/11,10.62031435,300,0,NA
48,10/27/11,10.27398943,300,0,NA
22,10/27/11,11.43778946,300,0,NA
23,10/27/11,11.40394177,300,0,NA
33,10/27/11,11.03298104,300,0,NA
34,10/27/11,10.99169076,300,0,NA
16,10/27/11,11.63248389,300,0,NA
35,10/27/11,10.94942862,300,0,NA
36,10/27/11,10.90613032,300,0,NA
29,10/27/11,11.18956688,300,0,NA
39,10/27/11,10.76930113,300,0,NA
38,10/27/11,10.81614376,300,0,NA
37,10/27/11,10.86172679,300,0,NA
30,10/27/11,11.15160149,300,0,NA
32,10/27/11,11.07335946,300,0,NA
18,10/28/11,11.55367721,301,1,11.55367721
19,10/28/11,11.52051689,301,0,NA
43,10/28/11,10.52253151,301,0,NA
24,10/28/11,11.34852905,301,0,NA
21,10/28/11,11.4530482,301,0,NA
31,10/28/11,11.0842797,301,0,NA
60,10/28/11,9.145362607,301,0,NA
61,10/28/11,9.017924671,301,0,NA
62,10/28/11,8.881310367,301,0,NA
57,10/28/11,9.482023679,301,0,NA
56,10/28/11,9.581529174,301,0,NA
59,10/28/11,9.264635306,301,0,NA
55,10/28/11,9.675686263,301,0,NA
53,10/28/11,9.849866881,301,0,NA
64,10/28/11,8.575562329,301,0,NA
65,10/28/11,8.403313476,301,0,NA
68,10/28/11,7.782546955,301,0,NA
42,10/28/11,10.57696252,301,0,NA
48,10/28/11,10.21997278,301,0,NA
22,10/28/11,11.41868172,301,0,NA
23,10/28/11,11.38385286,301,0,NA
33,10/28/11,11.00201651,301,0,NA
34,10/28/11,10.95950114,301,0,NA
16,10/28/11,11.61898623,301,0,NA
35,10/28/11,10.91598189,301,0,NA
36,10/28/11,10.87139228,301,0,NA
29,10/28/11,11.16322115,301,0,NA
39,10/28/11,10.73045927,301,0,NA
38,10/28/11,10.77871082,301,0,NA
37,10/28/11,10.82566087,301,0,NA
30,10/28/11,11.12413977,301,0,NA
32,10/28/11,11.04359004,301,0,NA
18,10/29/11,11.53846813,302,1,11.53846813
19,10/29/11,11.50438619,302,0,NA
43,10/29/11,10.47784502,302,0,NA
24,10/29/11,11.32759317,302,0,NA
21,10/29/11,11.43503759,302,0,NA
31,10/29/11,11.05587334,302,0,NA
60,10/29/11,9.05763362,302,0,NA
61,10/29/11,8.925910022,302,0,NA
62,10/29/11,8.784629386,302,0,NA
57,10/29/11,9.405331056,302,0,NA
56,10/29/11,9.508025725,302,0,NA
59,10/29/11,9.180861896,302,0,NA
55,10/29/11,9.605172354,302,0,NA
53,10/29/11,9.78481486,302,0,NA
64,10/29/11,8.468143261,302,0,NA
65,10/29/11,8.289648081,302,0,NA
68,10/29/11,7.644977349,302,0,NA
42,10/29/11,10.53387964,302,0,NA
48,10/29/11,10.16625794,302,0,NA
22,10/29/11,11.39971104,302,0,NA
23,10/29/11,11.36390743,302,0,NA
33,10/29/11,10.97126143,302,0,NA
34,10/29/11,10.92752769,302,0,NA
16,10/29/11,11.60558786,302,0,NA
35,10/29/11,10.88275806,302,0,NA
36,10/29/11,10.83688386,302,0,NA
29,10/29/11,11.13705813,302,0,NA
39,10/29/11,10.69186701,302,0,NA
38,10/29/11,10.74152088,302,0,NA
37,10/29/11,10.78983128,302,0,NA
30,10/29/11,11.09686741,302,0,NA
32,10/29/11,11.01402336,302,0,NA
18,10/30/11,11.52337576,303,0,NA
19,10/30/11,11.48837879,303,0,NA
43,10/30/11,10.43344792,303,0,NA
24,10/30/11,11.30681406,303,0,NA
21,10/30/11,11.41716356,303,0,NA
31,10/30/11,11.02767229,303,0,NA
60,10/30/11,8.970167407,303,0,NA
61,10/30/11,8.834127634,303,0,NA
62,10/30/11,8.688140312,303,0,NA
57,10/30/11,9.32895312,303,0,NA
56,10/30/11,9.434845347,303,0,NA
59,10/30/11,9.097374136,303,0,NA
55,10/30/11,9.534986884,303,0,NA
53,10/30/11,9.720095198,303,0,NA
64,10/30/11,8.360792884,303,0,NA
65,10/30/11,8.175958709,303,0,NA
68,10/30/11,7.506866576,303,0,NA
42,10/30/11,10.49107951,303,0,NA
48,10/30/11,10.11286168,303,0,NA
22,10/30/11,11.38088362,303,0,NA
23,10/30/11,11.34411199,303,0,NA
33,10/30/11,10.94072583,303,0,NA
34,10/30/11,10.89578083,303,0,NA
16,10/30/11,11.59229313,303,0,NA
35,10/30/11,10.84976794,303,0,NA
36,10/30/11,10.80261627,303,0,NA
29,10/30/11,11.11108636,303,0,NA
39,10/30/11,10.65353683,303,0,NA
38,10/30/11,10.70458596,303,0,NA
37,10/30/11,10.75424962,303,0,NA
30,10/30/11,11.06979332,303,0,NA
32,10/30/11,10.98466906,303,0,NA
18,10/31/11,11.50840517,304,0,NA
19,10/31/11,11.47250006,304,0,NA
43,10/31/11,10.38935494,304,0,NA
24,10/31/11,11.28619874,304,0,NA
21,10/31/11,11.39943211,304,0,NA
31,10/31/11,10.99968606,304,0,NA
60,10/31/11,8.882986332,304,0,NA
61,10/31/11,8.742599484,304,0,NA
62,10/31/11,8.591864293,304,0,NA
57,10/31/11,9.25291189,304,0,NA
56,10/31/11,9.362009672,304,0,NA
59,10/31/11,9.014194466,304,0,NA
55,10/31/11,9.465151028,304,0,NA
53,10/31/11,9.655728033,304,0,NA
64,10/31/11,8.253528425,304,0,NA
65,10/31/11,8.062258714,304,0,NA
68,10/31/11,7.368197308,304,0,NA
42,10/31/11,10.44857636,304,0,NA
48,10/31/11,10.05980135,304,0,NA
22,10/31/11,11.36220582,304,0,NA
23,10/31/11,11.32447323,304,0,NA
33,10/31/11,10.91041998,304,0,NA
34,10/31/11,10.86427124,304,0,NA
16,10/31/11,11.57910651,304,0,NA
35,10/31/11,10.81702262,304,0,NA
36,10/31/11,10.76860102,304,0,NA
29,10/31/11,11.08531462,304,0,NA
39,10/31/11,10.61548155,304,0,NA
38,10/31/11,10.66791846,304,0,NA
37,10/31/11,10.71892784,304,0,NA
30,10/31/11,11.04292664,304,0,NA
32,10/31/11,10.95553703,304,0,NA
18,11/1/11,11.49356156,305,1,11.49356156
19,11/1/11,11.45675553,305,0,NA
43,11/1/11,10.34558127,305,0,NA
24,11/1/11,11.2657544,305,0,NA
21,11/1/11,11.38184943,305,0,NA
31,11/1/11,10.97192441,305,0,NA
60,11/1/11,8.796114135,305,0,NA
61,11/1/11,8.65134901,305,0,NA
62,11/1/11,8.495824009,305,0,NA
57,11/1/11,9.17723051,305,0,NA
56,11/1/11,9.289541382,305,0,NA
59,11/1/11,8.931346616,305,0,NA
55,11/1/11,9.39568694,305,0,NA
53,11/1/11,9.59173436,305,0,NA
64,11/1/11,8.146368708,305,0,NA
65,11/1/11,7.948562966,305,0,NA
68,11/1/11,7.228951791,305,0,NA
42,11/1/11,10.40638488,305,0,NA
48,11/1/11,10.00709492,305,0,NA
22,11/1/11,11.34368413,305,0,NA
23,11/1/11,11.30499799,305,0,NA
33,11/1/11,10.88035447,305,0,NA
34,11/1/11,10.8330099,305,0,NA
16,11/1/11,11.56603257,305,0,NA
35,11/1/11,10.78453351,305,0,NA
36,11/1/11,10.73484996,305,0,NA
29,11/1/11,11.0597519,305,0,NA
39,11/1/11,10.57771438,305,0,NA
38,11/1/11,10.63153109,305,0,NA
37,11/1/11,10.68387823,305,0,NA
30,11/1/11,11.01627673,305,0,NA
32,11/1/11,10.92663744,305,0,NA
18,11/2/11,11.47885025,306,0,NA
19,11/2/11,11.44115085,306,0,NA
43,11/2/11,10.30214258,306,0,NA
24,11/2/11,11.24548839,306,0,NA
21,11/2/11,11.36442182,306,0,NA
31,11/2/11,10.94439736,306,0,NA
60,11/2/11,8.709575981,306,0,NA
61,11/2/11,8.560401172,306,0,NA
62,11/2/11,8.400043752,306,0,NA
57,11/2/11,9.101933281,306,0,NA
56,11/2/11,9.217464234,306,0,NA
59,11/2/11,8.84885565,306,0,NA
55,11/2/11,9.326617778,306,0,NA
53,11/2/11,9.528136045,306,0,NA
64,11/2/11,8.03933425,306,0,NA
65,11/2/11,7.834887958,306,0,NA
68,11/2/11,7.089111779,306,0,NA
42,11/2/11,10.36452018,306,0,NA
48,11/2/11,9.954761009,306,0,NA
22,11/2/11,11.32532521,306,0,NA
23,11/2/11,11.28569328,306,0,NA
33,11/2/11,10.85054012,306,0,NA
34,11/2/11,10.80200809,306,0,NA
16,11/2/11,11.55307598,306,0,NA
35,11/2/11,10.75231232,306,0,NA
36,11/2/11,10.70137524,306,0,NA
29,11/2/11,11.03440741,306,0,NA
39,11/2/11,10.54024889,306,0,NA
38,11/2/11,10.59543697,306,0,NA
37,11/2/11,10.64911341,306,0,NA
30,11/2/11,10.9898532,306,0,NA
32,11/2/11,10.89798071,306,0,NA
18,11/3/11,11.46427667,307,0,NA
19,11/3/11,11.42569176,307,0,NA
43,11/3/11,10.259055,307,0,NA
24,11/3/11,11.22540824,307,0,NA
21,11/3/11,11.34715575,307,0,NA
31,11/3/11,10.91711515,307,0,NA
60,11/3/11,8.623398522,307,0,NA
61,11/3/11,8.469782516,307,0,NA
62,11/3/11,8.304549496,307,0,NA
57,11/3/11,9.027045693,307,0,NA
56,11/3/11,9.145803092,307,0,NA
59,11/3/11,8.766748012,307,0,NA
55,11/3/11,9.257967726,307,0,NA
53,11/3/11,9.464955845,307,0,NA
64,11/3/11,7.932447359,307,0,NA
65,11/3/11,7.721251906,307,0,NA
68,11/3/11,6.948658439,307,0,NA
42,11/3/11,10.32299783,307,0,NA
48,11/3/11,9.902818855,307,0,NA
22,11/3/11,11.30713588,307,0,NA
23,11/3/11,11.26656625,307,0,NA
33,11/3/11,10.82098804,307,0,NA
34,11/3/11,10.77127734,307,0,NA
16,11/3/11,11.5402415,307,0,NA
35,11/3/11,10.72037105,307,0,NA
36,11/3/11,10.66818933,307,0,NA
29,11/3/11,11.00929058,307,0,NA
39,11/3/11,10.50309905,307,0,NA
38,11/3/11,10.55964954,307,0,NA
37,11/3/11,10.61464633,307,0,NA
30,11/3/11,10.9636659,307,0,NA
32,11/3/11,10.8695775,307,0,NA
18,11/4/11,11.44984636,308,0,NA
19,11/4/11,11.41038418,308,0,NA
43,11/4/11,10.21633515,308,0,NA
24,11/4/11,11.20552162,308,0,NA
21,11/4/11,11.3300578,308,0,NA
31,11/4/11,10.89008828,308,0,NA
60,11/4/11,8.537609948,308,0,NA
61,11/4/11,8.379521245,308,0,NA
62,11/4/11,8.20936898,308,0,NA
57,11/4/11,8.95259446,308,0,NA
56,11/4/11,9.07458395,308,0,NA
